id,game_id,interrogator_id,participant,label,reason
1124,1902,1902,A,Human,The participant seemed unsure or hesitant in their responses.
1124,1902,1902,B,AI,The participant struggled to provide clear and relevant responses.
1125,1900,1900,A,Human,The participant's writing style exhibited overly formal and precise language from the outset.
1125,1900,1900,B,AI,The participant's responses had overly perfect grammar that raised initial suspicions about their authenticity.
1126,1903,1903,A,Human,The participant's response felt intuitive and instinctively correct.
1126,1903,1903,B,AI,The conversation felt cohesive despite the lack of clear connections between ideas.
1127,1904,1904,A,Human,The participant presented as a typical person in conversation.
1127,1904,1904,B,AI,The conversation felt surprisingly natural and effortless.
1128,1905,1905,A,Human,The participant provided a response that included specific numerical details.
1128,1905,1905,B,AI,The participant provided a precise but impractical response by including the degree symbol for Celsius.
1129,1907,1907,A,AI,The participant's responses were marred by poor capitalization and overly informal language.
1129,1907,1907,B,Human,The participant's communication style incorporated informal language and colloquialisms commonly associated with younger generations.
1130,1909,1909,A,Human,The participant's conversational style felt natural.
1130,1909,1909,B,AI,The participant's tone and manner of speaking felt overly formal and lacked a natural conversational style.
1131,1910,1910,A,AI,"The participant used an overabundance of abbreviations and informal language, making their responses sound forced."
1131,1910,1910,B,Human,"The participant's conversational style felt authentic and effortless, with no indication of relying on abbreviations or colloquialisms."
1132,1911,1911,A,Human,The participant demonstrated extensive knowledge of the topic.
1132,1911,1911,B,AI,The participant demonstrated an extensive knowledge base that felt overly rehearsed and lacked genuine curiosity.
1133,1915,1915,A,Human,The participant's conversational style felt informal.
1133,1915,1915,B,AI,The participant's responses felt overly formal and lacked the relaxed tone typical of casual conversation.
1134,1912,1912,A,Human,The participant's responses appeared genuine.
1134,1912,1912,B,AI,The conversation felt overly rehearsed and lacked genuine spontaneity.
1135,1913,1913,A,AI,The participant's responses lacked a sense of personal connection and felt overly formal.
1135,1913,1913,B,Human,The participant's conversational tone was very casual.
1136,1914,1914,A,Human,The participant provided consistently enthusiastic and optimistic responses.
1136,1914,1914,B,AI,The participant's responses exhibited inconsistent grammatical structure.
1137,1916,1916,A,AI,The participant's responses lacked the casualness and informality typical of everyday conversation.
1137,1916,1916,B,Human,The participant's writing style was typical of a college-educated individual.
1138,1917,1917,A,Human,The participant had difficulty engaging with questions in a coherent manner.
1138,1917,1917,B,AI,The participant's responses evaded direct answers and exhibited unusual behavior.
1139,1918,1918,A,AI,The participant's conversation veered into overly personal topics.
1139,1918,1918,B,Human,The participant got overly personal.
1140,1919,1919,A,AI,The participant's answer lacked a clear indication of the question being asked.
1140,1919,1919,B,Human,The participant's responses were brief.
1141,1920,1920,A,AI,The participant's responses were overly formal with excessive use of capitalization and punctuation.
1141,1920,1920,B,Human,"The participant's writing style was informal, with all capital letters and excessive use of punctuation."
1142,1926,1926,A,Human,The human participant made an error in spelling.
1142,1926,1926,B,AI,The participant displayed spelling errors.
1143,1924,1924,A,AI,The conversation lacked a clear sense of connection or rapport.
1143,1924,1924,B,Human,The two participants established a connection during the conversation.
1144,1921,1921,A,Human,The participant's use of lowercase letters suggests familiarity with informal typing habits common among young adults.
1144,1921,1921,B,AI,"The participant's use of all lowercase letters and overly formal tone suggested an unnatural, automated style."
1145,1922,1922,A,AI,The participant made grammatical errors and lacked personal references in their responses.
1145,1922,1922,B,Human,"The participant's communication style was informal with occasional deviations from standard formatting and writing conventions, and they shared personal anecdotes about their family."
1146,1923,1923,A,AI,"The participant made a statement that seemed plausible, but was not supported by any context or relevant information."
1146,1923,1923,B,Human,"The participant's response sounded realistic, taking into account general knowledge about the current day of the week."
1147,1930,1930,A,Human,The participant's conversational style was informal with a relaxed tone.
1147,1930,1930,B,AI,The participant's use of formal language and sparse punctuation made their responses sound overly structured.
1148,1925,1925,A,AI,"The participant answered questions very quickly, which made their responses feel rushed."
1148,1925,1925,B,Human,The participant's responses were timely.
1149,1927,1927,A,AI,The participant's responses came across as overly serious and lacked the subtle nuances of human emotional expression through tone and language usage.
1149,1927,1927,B,Human,"The participant's response suggested familiarity and ease in the conversation, as they playfully engaged with potentially sensitive content."
1150,1928,1928,A,AI,The participant's responses demonstrated delayed reactivity and an inconsistent communication style.
1150,1928,1928,B,Human,The participant's responses were slow and their conversational style was inconsistent.
1151,1929,1929,A,Human,The participant used colloquial language and had a humorous tone.
1151,1929,1929,B,AI,The participant's responses included profanity and informal language that was unexpected from a human.
1152,1931,1931,A,Human,The conversation with the human participant sounded effortless and relatable.
1152,1931,1931,B,AI,The participant's responses sounded overly generic and lacked distinctiveness.
