"ai_model_id","interrogator_user_id","ai_witness_id","human_witness_id","interrogator_id","id","status","created_at","finished_at","verdict_at","last_updated","is_test","day","duration","verdict_id","verdict","confidence","reason","is_correct","success","human_witness_user_id","gender","year_of_birth","education","chatbot_interaction_frequency","familiarity_with_GPT","expt_aware","expt_aware_details","source","study","sona_credit_granted","emotion","intelligence","strategy","strategy_change","accuracy_estimate","other","age","ai_model","family","model_name","active","interrogator_game_index","ai_model_long"
50,2631,3655,3654,1835,1835,"verdict",2025-03-07 18:31:46,2025-03-07 18:32:53,"2025-03-07T18:32:53Z","2025-03-07T18:32:53Z",FALSE,2025-03-07,67,1054,"B",59,"i feel like ai wouldnt have said that",TRUE,TRUE,2992,"F",2006,2,4,2,FALSE,NA,2,NA,FALSE,3,4,"Mostly it was their style of typing. I felt like the AI ones also took longer to respond.","In the beginning it was more difficult to tell because I was like this seems like AI but what if its a trick... but then after I was the witness I realized they woudnt do that",3,"None",19,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,3,"gpt-4o_minimal_sona"
50,3358,4275,4274,2145,2145,"verdict",2025-03-11 18:12:26,2025-03-11 18:14:20,"2025-03-11T18:14:21Z","2025-03-11T18:14:21Z",FALSE,2025-03-11,114,1352,"A",-100,"Took quicker to respond, used all lowercase, seemed like they were thinking whilst texting -- not a clear cut response.",TRUE,TRUE,3355,"F",2005,2,3,3,FALSE,NA,2,NA,FALSE,4,2,"At first I asked standard questions, but I think by round 2 or 3 I figured out I was playing with real humans and not a confederate human, ie. research assistant, so I just started talking more casually.","No it did not",3,"No, thank you! This was honestly really fun",20,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,3,"gpt-4o_minimal_sona"
50,2628,3565,3564,1790,1790,"verdict",2025-03-07 18:05:58,2025-03-07 18:08:18,"2025-03-07T18:08:18Z","2025-03-07T18:08:18Z",FALSE,2025-03-07,140,1013,"B",-63,"witness A sounds too robotic",TRUE,TRUE,2630,"F",2005,2,3,1,FALSE,NA,2,NA,FALSE,2,5,"My approach was to think about how I communicate with other people through text message. I also knew that chatbots typically text in a formal way with high vocabulary so I kept that in mind as well. A few of the responses that I was getting included slang so that hinted that the messages were coming from a human.","No they stayed the same throughout.",4,NA,20,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,1,"gpt-4o_minimal_sona"
50,3337,4129,4128,2072,2072,"verdict",2025-03-11 17:06:22,2025-03-11 17:10:36,"2025-03-11T17:10:36Z","2025-03-11T17:10:36Z",FALSE,2025-03-11,254,1282,"A",-100,"Witness B is using a lot of grammar and is very formal while Witness A isn't and is using slang. I knew from the first response and did the second question to make sure.",TRUE,TRUE,3328,"F",2004,2,2,1,FALSE,NA,2,NA,FALSE,3,5,"I checked grammar and if they knew slang because that seems more difficult to understand.","I tried to ask more obscure questions but they were hard to come up with.",3,"N/A",21,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,1,"gpt-4o_minimal_sona"
50,3007,3663,3662,1839,1839,"verdict",2025-03-07 18:38:36,2025-03-07 18:43:36,"2025-03-07T18:44:23Z","2025-03-07T18:44:23Z",FALSE,2025-03-07,300,1063,"B",35,"talks more like a human lol. Who uses proper punctuation and capitals?",TRUE,TRUE,2655,"F",2005,2,3,2,FALSE,NA,2,NA,FALSE,3,4,"I look at whether they typed with a style (no proper spelling or capitalization, using slang, etc.) and whether they demonstrate humor. I also asked complicated questions like ""what's a party trick you can do?"" and it'll have to make sense. If they also said something that particularly makes them stand out, not a generic answer, then that's also a sign.","I only adopted the ""what's a party trick you can do"" question after 3-ish rounds. I also started using more consideration after my second round being the interrogator because A and B were pretty close in the second round.",2,"Not really, it was fun though. I enjoyed it and maybe I'll try the turingtest on my own.",20,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,4,"gpt-4o_minimal_sona"
50,3133,3825,3824,1920,1920,"verdict",2025-03-08 19:07:17,2025-03-08 19:12:17,"2025-03-08T19:12:41Z","2025-03-08T19:12:41Z",FALSE,2025-03-08,300,1141,"B",100,"diction. personality. the all caps and punctuation from witness A",TRUE,TRUE,3132,"F",2003,2,2,2,TRUE,NA,2,NA,FALSE,3,4,"I decided based on acronyms and punctuation. Humans usually use more acronyms and not so much punctuation. AI on the other hand usually doesn't use acronyms and uses a lot of punctuation. I just asked questions about the school and classes because those can have nuances that AI can't really find online like them mistaking the question ""What college are you from"" and answering with UCSD, instead of the specific colleges.","Yes it changed during the experiment. It felt like the AI was adapting like it was analyzing our chats so I had to change to ask about TV shows, although that was not much help. I just tried to draw out more personality since both witnesses would give short answers.",4,"It was super fun. I don't know if you guys programmed the AI differently as the rounds progressed but it felt like it started as some kind of base model and then was analyzing the developing conversations we were having to blend in better towards the end. I initially thought it was really easy to tell, but then started having trouble a couple rounds in.",22,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,1,"gpt-4o_minimal_sona"
50,3064,3751,3750,1883,1883,"verdict",2025-03-07 23:56:13,2025-03-07 23:59:01,"2025-03-07T23:59:01Z","2025-03-07T23:59:01Z",FALSE,2025-03-07,168,1106,"B",70,"witness A responds too fast and their wording is too professional.",TRUE,TRUE,3066,"M",2005,2,3,3,FALSE,NA,2,NA,FALSE,4,5,"I would just see how formal they are and how they would respond to some personal question.","It did not change.",3,"no",20,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,1,"gpt-4o_minimal_sona"
50,3347,4249,4248,2132,2132,"verdict",2025-03-11 18:03:06,2025-03-11 18:05:17,"2025-03-11T18:05:17Z","2025-03-11T18:05:17Z",FALSE,2025-03-11,131,1340,"B",100,"they don't have proper grammer and they talk like me",TRUE,TRUE,3209,"M",2005,2,3,4,FALSE,NA,2,NA,FALSE,4,3,"i guess i just approached them like a conversation and did my best to see who he acting like an AI or a human","yea, i decided to ask different questions like if they knew societal norms",4,"no",20,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,1,"gpt-4o_minimal_sona"
50,3134,3839,3838,1927,1927,"verdict",2025-03-08 19:12:47,2025-03-08 19:16:53,"2025-03-08T19:16:53Z","2025-03-08T19:16:53Z",FALSE,2025-03-08,246,1149,"B",100,"i sent something that would typically be used to break ""no contact"" relationship to both. witness B was playing along with it while witness A was a bit more serious, also punctuation gave it away",TRUE,TRUE,3133,"F",2005,2,3,1,FALSE,NA,2,NA,FALSE,2,4,"my approach was first trying to see if who i was interacting with was in my age range, so i would say references to an app called tiktok or slang that people around my age use. i would also sometimes would try saying things that would be out of context or message them what i would message a friend and see how they respond. most of the time people my age will go along with conversations that are entertaining and will implement some sort of creative writing .","at one point it did, i decided to go with a more intimate approach like maybe asking something that was more personal.",4,"i think it would be cool if emojis were implemented somehow or gifs. my overall thoughts are positive i thought it was a really entertaining experiment!",20,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,2,"gpt-4o_minimal_sona"
50,2805,4033,4032,2024,2024,"verdict",2025-03-10 17:12:17,2025-03-10 17:14:47,"2025-03-10T17:14:47Z","2025-03-10T17:14:47Z",FALSE,2025-03-10,150,1236,"A",-100,"I know",TRUE,TRUE,3265,"F",2003,2,4,4,FALSE,NA,2,NA,FALSE,4,3,"asking them gen z slang and seeing what kind of language they used when typing.","kind of, depends on the people if they know slang.",4,"no",22,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,3,"gpt-4o_minimal_sona"
50,3304,4195,4194,2105,2105,"verdict",2025-03-11 17:23:42,2025-03-11 17:25:30,"2025-03-11T17:25:30Z","2025-03-11T17:25:30Z",FALSE,2025-03-11,108,1310,"B",100,"Witness A was definitely more robotic in nature.",TRUE,TRUE,3333,"M",2005,3,3,3,FALSE,NA,2,NA,FALSE,4,4,"I would approach them like they were both humans, and check for flow of conversation.","Yes, I would ask pointed questions about themselves, things that may be difficult for AI to answer.",3,"No, thank you for the opportunity, and best of luck with your study!",20,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,3,"gpt-4o_minimal_sona"
50,3432,4331,4330,2173,2173,"verdict",2025-03-12 15:53:04,2025-03-12 15:58:04,"2025-03-12T15:59:03Z","2025-03-12T15:59:03Z",FALSE,2025-03-12,300,1382,"B",-7,"the language is more formal, rather than conversational like witness B who is using a more casual tone",TRUE,TRUE,3431,"F",2004,3,3,2,FALSE,NA,2,NA,FALSE,3,4,"asking questions about emotion, day-to day and asking about codes","Yes, I would base my decision off of the texting style but I noticed that the ai was matching to my own writing style",3,"no",21,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,1,"gpt-4o_minimal_sona"
50,3363,4339,4338,2177,2177,"verdict",2025-03-12 15:56:13,2025-03-12 15:59:53,"2025-03-12T15:59:53Z","2025-03-12T15:59:53Z",FALSE,2025-03-12,220,1384,"A",-50,"Answers like a person",TRUE,TRUE,2448,"M",2005,2,2,2,FALSE,NA,2,NA,FALSE,2,4,"Asking similar questions that people would have more personal answers to if they were human.","not much",3,"Nope",20,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,1,"gpt-4o_minimal_sona"
50,3370,4345,4344,2180,2180,"verdict",2025-03-12 15:59:06,2025-03-12 16:01:24,"2025-03-12T16:01:24Z","2025-03-12T16:01:24Z",FALSE,2025-03-12,138,1385,"B",-85,"They way they txt",TRUE,TRUE,3441,"F",2002,2,4,2,FALSE,NA,2,NA,FALSE,3,4,"I tried to speak no formally to see how the response was","Yes in the beginning I was more formal then I started to use slang",2,"It was super fun",23,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,2,"gpt-4o_minimal_sona"
50,2834,3505,3504,1760,1760,"verdict",2025-03-06 22:06:04,2025-03-06 22:11:04,"2025-03-06T22:11:25Z","2025-03-06T22:11:25Z",FALSE,2025-03-06,300,986,"A",-100,"very interesting conversation",TRUE,TRUE,2934,"F",2006,2,3,2,FALSE,NA,2,NA,FALSE,3,4,"I asked them personal questions related to UCSD","yes, I asked more specific questions",3,"It was very fun i liked it",19,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,1,"gpt-4o_minimal_sona"
50,3182,3965,3964,1990,1990,"verdict",2025-03-09 18:18:47,2025-03-09 18:23:47,"2025-03-09T18:23:53Z","2025-03-09T18:23:53Z",FALSE,2025-03-09,300,1204,"A",-100,"concert mention
",TRUE,TRUE,3186,NA,NA,NA,NA,NA,FALSE,NA,2,NA,FALSE,0,0,NA,NA,0,NA,NA,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,3,"gpt-4o_minimal_sona"
50,3012,3775,3774,1895,1895,"verdict",2025-03-08 00:11:20,2025-03-08 00:12:25,"2025-03-08T00:12:25Z","2025-03-08T00:12:25Z",FALSE,2025-03-08,65,1116,"A",-100,"seems human",TRUE,TRUE,3066,"F",1999,3,2,2,FALSE,NA,2,NA,FALSE,3,5,"It was really obvious because the bots were a lot more formal.","No.",2,NA,26,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,2,"gpt-4o_minimal_sona"
50,3112,3799,3798,1907,1907,"verdict",2025-03-08 18:56:24,2025-03-08 19:01:24,"2025-03-08T19:02:37Z","2025-03-08T19:02:37Z",FALSE,2025-03-08,300,1129,"B",100,"Witness B didn't use proper capitalization and used ""Gen Z"" slang while speaking to me. It was pretty clear that this was the real human.",TRUE,TRUE,2660,"F",2004,2,4,3,FALSE,NA,2,NA,FALSE,4,4,"I asked questions that AI can't like personal questions and made sure to pay attention to whether the Witness used proper punctuation, grammar, and capitalization.","They didn't, but I did question myself in the case that the AI would also adapt.",4,"I thought that the experiment was incredibly fun.",21,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,1,"gpt-4o_minimal_sona"
50,3001,3577,3576,1796,1796,"verdict",2025-03-07 18:10:21,2025-03-07 18:13:50,"2025-03-07T18:13:50Z","2025-03-07T18:13:50Z",FALSE,2025-03-07,209,1021,"A",-100,"They talked about finals, and made abrupt conversation like a person my age would.",TRUE,TRUE,2765,NA,NA,NA,NA,NA,FALSE,NA,2,NA,FALSE,0,0,NA,NA,0,NA,NA,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,2,"gpt-4o_minimal_sona"
50,3116,3817,3816,1916,1916,"verdict",2025-03-08 19:05:11,2025-03-08 19:10:11,"2025-03-08T19:10:57Z","2025-03-08T19:10:57Z",FALSE,2025-03-08,300,1137,"B",100,"typed like a college student",TRUE,TRUE,3120,"F",2004,2,1,1,FALSE,NA,2,NA,FALSE,4,3,"humans type in lower case","no",4,"no",21,"gpt-4o_minimal","control","gpt-4o-2024-08-06",TRUE,1,"gpt-4o_minimal_sona"
71,2911,3426,3425,1720,1720,"verdict",2025-03-06 18:09:07,2025-03-06 18:10:04,"2025-03-06T18:10:05Z","2025-03-06T18:10:05Z",FALSE,2025-03-06,57,949,"B",-32,"A seems forced
",FALSE,FALSE,2912,"F",2006,2,3,2,FALSE,NA,2,NA,FALSE,3,5,"Whether they knew specific things or if the way they talked","no",2,"no",19,"gpt-4.5_minimal","no-persona","gpt-4.5-preview-2025-02-27",TRUE,3,"gpt-4.5_minimal_sona"
71,2634,3581,3580,1798,1798,"verdict",2025-03-07 18:11:07,2025-03-07 18:15:44,"2025-03-07T18:15:44Z","2025-03-07T18:15:44Z",FALSE,2025-03-07,277,1024,"B",68,"i was almost fooled but witness B talked more informally, again",TRUE,TRUE,2630,"F",2006,2,4,3,FALSE,NA,2,NA,FALSE,2,4,"mainly the language that the witnesses who I thought were AI used, it seemed much more formal. the witnesses who I thought were real were also much more specific with their answers.","i don't think too much, although as i was interacting with different interrogators i liked their questions and started to use them.",3,"n/a",19,"gpt-4.5_minimal","no-persona","gpt-4.5-preview-2025-02-27",TRUE,3,"gpt-4.5_minimal_sona"
71,3023,3701,3700,1858,1858,"verdict",2025-03-07 19:08:49,2025-03-07 19:13:50,"2025-03-07T19:14:36Z","2025-03-07T19:14:36Z",FALSE,2025-03-07,301,1082,"B",2,"Solid answers with improper grammar?",TRUE,TRUE,2725,"F",2003,3,3,2,FALSE,NA,2,NA,FALSE,2,5,"Relatability, conventional chatting methods, naturalness, flow of conversation.","Yes, i had to be more analytical of responses after the first round because it was getting hard to distinguish",2,NA,22,"gpt-4.5_minimal","no-persona","gpt-4.5-preview-2025-02-27",TRUE,2,"gpt-4.5_minimal_sona"
71,2861,3707,3706,1861,1861,"verdict",2025-03-07 19:14:33,2025-03-07 19:19:33,"2025-03-07T19:20:59Z","2025-03-07T19:20:59Z",FALSE,2025-03-07,300,1086,"A",-100,"They were easier to communicate with and not only was answering my questions, but asking their own as well, for the conversation to flow easier.",FALSE,FALSE,2725,"F",2003,2,3,2,FALSE,NA,2,NA,FALSE,2,4,"The chatbots response to basic greetings usually told me whether or not they were human or AI, since it did have a consistent conversational flow.","No, it pretty much stayed the same.",4,"N/A",22,"gpt-4.5_minimal","no-persona","gpt-4.5-preview-2025-02-27",TRUE,3,"gpt-4.5_minimal_sona"
71,2665,3561,3560,1788,1788,"verdict",2025-03-07 18:04:10,2025-03-07 18:08:53,"2025-03-07T18:08:53Z","2025-03-07T18:08:53Z",FALSE,2025-03-07,283,1015,"A",-95,"My conversation with Witness A seemed more laid back than with Witness B",TRUE,TRUE,2765,"F",2005,2,3,2,FALSE,NA,2,NA,FALSE,2,4,"It was asking simple questions to see the formality of each answer.","It did change when I was the witness and people were asking outside of the box questions that made me change the type of questions I ask, making them more personal that a human would stand out if they answered correctly.",0,"It was fun.",20,"gpt-4.5_minimal","no-persona","gpt-4.5-preview-2025-02-27",TRUE,2,"gpt-4.5_minimal_sona"
